Use In Export	File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
true	F16001097.OSCHP	1.5	Loss	1	p31.3	1291.098	109	10	CACHD1, MIR4794, RAVER2, JAK1, MIR3671, MIR101-1, AK4, DNAJC6, LEPROT, LEPR	7	RAVER2 (609953), JAK1 (147795), MIR101-1 (612511), AK4 (103030), DNAJC6 (608375), LEPROT (613461), LEPR (601007)	Cytoregions Not Set				false	arr[hg19] 1p31.3(64,811,159-66,102,257)x1-2	chr1:64811159-66102257
true	F16001097.OSCHP	1.5	Loss	1	p13.3	40957.933	1282	237	FAM102B, HENMT1, PRPF38B, FNDC7, STXBP3, AKNAD1, SPATA42, GPSM2, CLCC1, WDR47, TAF13, TMEM167B, SCARNA2, C1orf194, KIAA1324, SARS, CELSR2, PSRC1, MYBPHL, SORT1, PSMA5, SYPL2, ATXN7L2, CYB561D1, AMIGO1, GPR61, GNAI3, MIR197, GNAT2, AMPD2, GSTM4, GSTM2, GSTM1, GSTM5, GSTM3, EPS8L3, CSF1, AHCYL1, STRIP1, ALX3, UBL4B, SLC6A17, KCNC4, LOC440600, RBM15, SLC16A4, LAMTOR5, LAMTOR5-AS1, PROK1, CYMP, KCNA10, KCNA2, KCNA3, CD53, LRIF1, DRAM2, CEPT1, DENND2D, CHI3L2, CHIAP2, CHIA, PIFO, PGCP1, OVGP1, WDR77, ATP5F1, C1orf162, ADORA3, LOC100129269, RAP1A, FAM212B, LOC100506343, DDX20, KCND3, LOC643355, CTTNBP2NL, MIR4256, WNT2B, ST7L, CAPZA1, MOV10, RHOC, PPM1J, FAM19A3, SLC16A1, AKR7A2P1, LRIG2, LOC643441, MAGI3, PHTF1, RSBN1, PTPN22, AP4B1-AS1, BCL2L15, AP4B1, DCLRE1B, HIPK1, OLFML3, SYT6, TRIM33, BCAS2, DENND2C, AMPD1, NRAS, CSDE1, SIKE1, SYCP1, TSHB, TSPAN2, NGF, VANGL1, CASQ2, NHLH2, SLC22A15, MAB21L3, ATP1A1, ATP1A1OS, CD58, IGSF3, MIR320B1, C1orf137, CD2, PTGFRN, CD101, TTF2, MIR942, TRIM45, VTCN1, MAN1A2, FAM46C, GDAP2, WDR3, SPAG17, TBX15, WARS2, HAO2, HSD3B2, HSD3B1, HSD3BP4, LINC00622, ZNF697, PHGDH, HMGCS2, REG4, NBPF7, ADAM30, NOTCH2, FAM72B, HIST2H2BA, FCGR1B, SRGAP2D, EMBP1, ANKRD20A12P, LOC100130000, FLJ39739, LINC00875, PPIAL4G, FAM72D, LOC100288142, LINC00623, LOC728875, PPIAL4C, PPIAL4B, PPIAL4A, PFN1P2, NBPF8, NBPF9, LOC653513, PDE4DIP, SEC22B, NOTCH2NL, NBPF10, HFE2, TXNIP, POLR3GL, ANKRD34A, LIX1L, RBM8A, GNRHR2, PEX11B, ITGA10, ANKRD35, PIAS3, NUDT17, POLR3C, RNF115, CD160, PDZK1, GPR89A, GPR89C, PDZK1P1, NBPF24, NBPF11, HYDIN2, NBPF12, LOC728989, NBPF13P, PRKAB2, PDIA3P, FMO5, CHD1L, LINC00624, BCL9, ACP6, GJA5, GJA8, GPR89B, MIR5087, PPIAL4F, PPIAL4D, NBPF14, NBPF15, NBPF16, PPIAL4E, LOC645166, LOC388692, FCGR1C, LINC00869, HIST2H2BF, FCGR1A, HIST2H3D, HIST2H4B, HIST2H4A, HIST2H3C, HIST2H3A, HIST2H2AA3, HIST2H2AA4, HIST2H2BC, HIST2H2BE, HIST2H2AC, HIST2H2AB, BOLA1, SV2A, SF3B4, MTMR11, OTUD7B, VPS45	146	HENMT1 (612178), STXBP3 (608339), GPSM2 (609245), TAF13 (600774), KIAA1324 (611298), SARS (607529), CELSR2 (604265), PSRC1 (613126), SORT1 (602458), PSMA5 (176844), GPR61 (606916), GNAI3 (139370), MIR197 (611189), GNAT2 (139340), AMPD2 (102771), GSTM4 (138333), GSTM2 (138380), GSTM1 (138350), GSTM5 (138385), GSTM3 (138390), EPS8L3 (614989), CSF1 (120420), AHCYL1 (607826), ALX3 (606014), UBL4B (611127), SLC6A17 (610299), KCNC4 (176265), RBM15 (606077), SLC16A4 (603878), LAMTOR5 (608521), PROK1 (606233), KCNA10 (602420), KCNA2 (176262), KCNA3 (176263), CD53 (151525), DRAM2 (613360), DENND2D (615111), CHI3L2 (601526), CHIA (606080), PIFO (614234), OVGP1 (603578), WDR77 (611734), ATP5F1 (603270), ADORA3 (600445), RAP1A (179520), DDX20 (606168), KCND3 (605411), CTTNBP2NL (615100), WNT2B (601968), CAPZA1 (601580), MOV10 (610742), RHOC (165380), PPM1J (609957), SLC16A1 (600682), LRIG2 (608869), PHTF1 (604950), PTPN22 (600716), AP4B1 (607245), DCLRE1B (609683), HIPK1 (608003), OLFML3 (610088), SYT6 (607718), TRIM33 (605769), BCAS2 (605783), AMPD1 (102770), NRAS (164790), CSDE1 (191510), SIKE1 (611656), SYCP1 (602162), TSHB (188540), TSPAN2 (613133), NGF (162030), VANGL1 (610132), CASQ2 (114251), NHLH2 (162361), SLC22A15 (608275), ATP1A1 (182310), CD58 (153420), IGSF3 (603491), CD2 (186990), PTGFRN (601204), CD101 (604516), TTF2 (604718), TRIM45 (609318), VTCN1 (608162), MAN1A2 (604345), FAM46C (613952), WDR3 (604737), TBX15 (604127), WARS2 (604733), HAO2 (605176), HSD3B2 (613890), HSD3B1 (109715), PHGDH (606879), HMGCS2 (600234), REG4 (609846), NBPF7 (613997), ADAM30 (604779), NOTCH2 (600275), FAM72B (614711), FCGR1B (601502), FAM72D (614712), PFN1P2 (608609), NBPF9 (613999), PDE4DIP (608117), SEC22B (604029), NBPF10 (614000), HFE2 (608374), TXNIP (606599), RBM8A (605313), PEX11B (603867), ITGA10 (604042), PIAS3 (605987), CD160 (604463), PDZK1 (603831), GPR89A (612821), HYDIN2 (610813), NBPF12 (608607), PRKAB2 (602741), FMO5 (603957), CHD1L (613039), BCL9 (602597), ACP6 (611471), GJA5 (121013), GJA8 (600897), GPR89B (612806), NBPF11 (614001), NBPF8 (613998), NBPF14 (614003), NBPF15 (610414), NBPF16 (614005), PPIAL4E (608608), NBPF23 (612970), FCGR1C (601503), FCGR1A (146760), HIST2H4A (142750), HIST2H3C (142780), HIST2H2AA3 (142720), HIST2H2BE (601831), HIST2H2AC (602797), HIST2H2AB (615014), BOLA1 (613181), SV2A (185860), SF3B4 (605593), OTUD7B (611748), VPS45 (610035)	Cytoregions Not Set				false	arr[hg19] 1p13.3q21.2(109,131,022-150,088,955)x1-2	chr1:109131022-150088955
true	F16001097.OSCHP	1.5	Loss	1	q21.3	4352.525	360	155	ARNT, SETDB1, CERS2, ANXA9, FAM63A, PRUNE, BNIPL, C1orf56, CDC42SE1, MLLT11, GABPB2, SEMA6C, TNFAIP8L2, TNFAIP8L2-SCNM1, LYSMD1, SCNM1, TMOD4, VPS72, PIP5K1A, PSMD4, ZNF687, PI4KB, RFX5, SELENBP1, PSMB4, POGZ, CGN, TUFT1, MIR554, SNX27, CELF3, RIIAD1, MRPL9, OAZ3, TDRKH, LINGO4, RORC, C2CD4D, LOC100132111, THEM5, THEM4, S100A10, NBPF18P, S100A11, TCHHL1, TCHH, RPTN, HRNR, FLG, FLG2, CRNN, LCE5A, CRCT1, LCE3E, LCE3D, LCE3C, LCE3B, LCE3A, LCE2D, LCE2C, LCE2B, LCE2A, LCE4A, C1orf68, KPRP, LCE1F, LCE1E, LCE1D, LCE1C, LCE1B, LCE1A, LCE6A, SMCP, IVL, SPRR4, SPRR1A, SPRR3, SPRR1B, SPRR2D, SPRR2A, SPRR2B, SPRR2E, SPRR2F, SPRR2C, SPRR2G, LELP1, PRR9, LOR, PGLYRP3, PGLYRP4, S100A9, S100A12, S100A8, S100A7A, S100A7L2, S100A7, S100A6, S100A5, S100A4, S100A3, S100A2, S100A16, S100A14, S100A13, S100A1, CHTOP, SNAPIN, ILF2, NPR1, INTS3, SLC27A3, GATAD2B, DENND4B, CRTC2, SLC39A1, CREB3L4, JTB, RAB13, RPS27, NUP210L, TPM3, MIR190B, C1orf189, C1orf43, UBAP2L, HAX1, AQP10, ATP8B2, IL6R, SHE, TDRD10, UBE2Q1, CHRNB2, ADAR, KCNN3, PMVK, PBXIP1, PYGO2, SHC1, CKS1B, MIR4258, FLAD1, LENEP, ZBTB7B, DCST2, DCST1, LOC100505666, ADAM15, EFNA4, EFNA3, EFNA1, SLC50A1, DPM3, KRTCAP2, TRIM46	112	ARNT (126110), SETDB1 (604396), CERS2 (606920), ANXA9 (603319), BNIPL (611275), MLLT11 (604684), SEMA6C (609294), TNFAIP8L2 (612112), SCNM1 (608095), TMOD4 (605834), VPS72 (600607), PIP5K1A (603275), PSMD4 (601648), ZNF687 (610568), PI4KB (602758), RFX5 (601863), SELENBP1 (604188), PSMB4 (602177), POGZ (614787), CGN (609473), TUFT1 (600087), SNX27 (611541), CELF3 (612678), MRPL9 (611824), OAZ3 (605138), TDRKH (609501), LINGO4 (609794), RORC (602943), THEM4 (606388), S100A10 (114085), S100A11 (603114), TCHH (190370), RPTN (613259), FLG (135940), CRNN (611312), LCE5A (612619), LCE3E (612617), LCE3D (612616), LCE3C (612615), LCE3B (612614), LCE3A (612613), LCE2D (612612), LCE2C (612611), LCE2B (612610), LCE2A (612609), LCE4A (612618), KPRP (613260), LCE1F (612608), LCE1E (612607), LCE1D (612606), LCE1C (612605), LCE1B (612604), LCE1A (612603), SMCP (601148), IVL (147360), SPRR1A (182265), SPRR3 (182271), SPRR1B (182266), SPRR2A (182267), SPRR2B (182268), LELP1 (611042), LOR (152445), PGLYRP3 (608197), PGLYRP4 (608198), S100A9 (123886), S100A12 (603112), S100A8 (123885), S100A7 (600353), S100A6 (114110), S100A5 (176991), S100A4 (114210), S100A3 (176992), S100A2 (176993), S100A14 (607986), S100A13 (601989), S100A1 (176940), CHTOP (614206), SNAPIN (607007), ILF2 (603181), NPR1 (108960), INTS3 (611347), SLC27A3 (604193), GATAD2B (614998), CRTC2 (608972), SLC39A1 (604740), CREB3L4 (607138), JTB (604671), RAB13 (602672), RPS27 (603702), TPM3 (191030), HAX1 (605998), AQP10 (606578), ATP8B2 (605867), IL6R (147880), SHE (610482), CHRNB2 (118507), ADAR (146920), KCNN3 (602983), PMVK (607622), PYGO2 (606903), SHC1 (600560), CKS1B (116900), FLAD1 (610595), LENEP (607377), ZBTB7B (607646), ADAM15 (605548), EFNA4 (601380), EFNA3 (601381), EFNA1 (191164), SLC50A1 (613683), DPM3 (605951), TRIM46 (600986)	Cytoregions Not Set				false	arr[hg19] 1q21.3q22(150,800,116-155,152,641)x1-2	chr1:150800116-155152641
true	F16001097.OSCHP	1.5	Loss	1	q22	106.652	65	5	LAMTOR2, RAB25, MEX3A, LMNA, SEMA4A	5	LAMTOR2 (610389), RAB25 (612942), MEX3A (611007), LMNA (150330), SEMA4A (607292)	Cytoregions Not Set				false	arr[hg19] 1q22(156,026,386-156,133,038)x1-2	chr1:156026386-156133038
true	F16001097.OSCHP	1.5	Loss	1	q24.1	1410.572	105	17	POGK, TADA1, ILDR2, MAEL, GPA33, DUSP27, POU2F1, CD247, CREG1, RCSD1, MPZL1, ADCY10, MPC2, DCAF6, GPR161, TIPRL, SFT2D2	12	TADA1 (612763), MAEL (611368), GPA33 (602171), POU2F1 (164175), CD247 (186780), RCSD1 (610579), MPZL1 (604376), ADCY10 (605205), MPC2 (614737), DCAF6 (610494), GPR161 (612250), TIPRL (611807)	Cytoregions Not Set				false	arr[hg19] 1q24.1q24.2(166,796,725-168,207,297)x1-2	chr1:166796725-168207297
true	F16001097.OSCHP	1.5	Loss	1	q32.2	1892.596	142	24	KCNH1, RCOR3, TRAF5, LINC00467, RD3, SLC30A1, NEK2, LPGAT1, INTS7, DTL, MIR3122, PPP2R5A, SNORA16B, TMEM206, NENF, ATF3, FAM71A, BATF3, NSL1, TATDN3, C1orf227, FLVCR1-AS1, FLVCR1, VASH2	16	KCNH1 (603305), TRAF5 (602356), RD3 (180040), SLC30A1 (609521), NEK2 (604043), LPGAT1 (610473), INTS7 (611350), DTL (610617), PPP2R5A (601643), NENF (611874), ATF3 (603148), BATF3 (612470), NSL1 (609174), FLVCR1-AS1 (610864), FLVCR1 (609144), VASH2 (610471)	Cytoregions Not Set				false	arr[hg19] 1q32.2q32.3(211,272,322-213,164,918)x1-2	chr1:211272322-213164918
true	F16001097.OSCHP	1.5	Loss	1	q44	2562.654	200	68	SMYD3, LOC255654, TFB2M, CNST, SCCPDH, LOC149134, AHCTF1, ZNF695, ZNF670-ZNF695, ZNF670, ZNF669, C1orf229, ZNF124, MIR3916, VN1R5, ZNF496, NLRP3, OR2B11, OR2W5, GCSAML-AS1, OR2C3, GCSAML, OR2G2, OR2G3, OR13G1, OR6F1, OR1C1, OR14A16, OR11L1, TRIM58, OR2W3, OR2T8, OR2L13, OR2L8, OR2AK2, OR2L1P, OR2L5, OR2L2, OR2L3, OR2M1P, OR2M5, OR2M2, OR2M3, OR2M4, OR2T33, OR2T12, OR2M7, OR14C36, OR2T4, OR2T6, OR2T1, OR2T2, OR2T3, OR2T5, OR2G6, OR2T29, OR2T34, OR2T10, OR2T11, OR2T35, OR2T27, OR14I1, LYPD8, SH3BP5L, MIR3124, ZNF672, ZNF692, PGBD2	8	SMYD3 (608783), TFB2M (607055), CNST (613439), AHCTF1 (610853), ZNF124 (194631), ZNF496 (613911), NLRP3 (606416), OR13G1 (611677)	Cytoregions Not Set				false	arr[hg19] 1q44(246,650,224-249,212,878)x1-2	chr1:246650224-249212878
true	F16001097.OSCHP	1.5	Loss	2	p25.3	937.093	70	7	FAM110C, SH3YL1, ACP1, FAM150B, TMEM18, LOC339822, SNTG2	4	FAM110C (611395), ACP1 (171500), TMEM18 (613220), SNTG2 (608715)	Cytoregions Not Set				false	arr[hg19] 2p25.3(21,493-958,586)x1-2	chr2:21493-958586
true	F16001097.OSCHP	1.5	Loss	2	p24.3	135.345	95	2	MYCNOS, MYCN	2	MYCNOS (605374), MYCN (164840)	Cytoregions Not Set				false	arr[hg19] 2p24.3(16,070,041-16,205,386)x1-2	chr2:16070041-16205386
true	F16001097.OSCHP	1.5	Loss	2	p23.2	534.865	37	9	PLB1, PPP1CB, SPDYA, TRMT61B, WDR43, SNORD92, SNORD53, FAM179A, C2orf71	4	PLB1 (610179), PPP1CB (600590), SPDYA (614029), C2orf71 (613425)	Cytoregions Not Set				false	arr[hg19] 2p23.2(28,800,893-29,335,758)x1-2	chr2:28800893-29335758
true	F16001097.OSCHP	1.5	Loss	2	p23.2	49.98	46	1	ALK	1	ALK (105590)	Cytoregions Not Set				false	arr[hg19] 2p23.2(29,434,499-29,484,479)x1-2	chr2:29434499-29484479
true	F16001097.OSCHP	1.5	Loss	2	p23.1	136.971	29	1	ALK	1	ALK (105590)	Cytoregions Not Set				false	arr[hg19] 2p23.1(30,020,415-30,157,386)x1-2	chr2:30020415-30157386
true	F16001097.OSCHP	1.5	Loss	2	q11.2	151.779	156	1	INPP4A	1	INPP4A (600916)	Cytoregions Not Set				false	arr[hg19] 2q11.2(99,054,183-99,205,962)x1-2	chr2:99054183-99205962
true	F16001097.OSCHP	1.5	Loss	2	q14.2	1718.162	126	15	MARCO, C1QL2, STEAP3, C2orf76, DBI, TMEM37, SCTR, PCDP1, TMEM177, PTPN4, EPB41L5, TMEM185B, RALB, INHBB, LOC84931	9	MARCO (604870), C1QL2 (614330), STEAP3 (609671), DBI (125950), SCTR (182098), PTPN4 (176878), EPB41L5 (611730), RALB (179551), INHBB (147390)	Cytoregions Not Set				false	arr[hg19] 2q14.2(119,698,056-121,416,218)x1-2	chr2:119698056-121416218
true	F16001097.OSCHP	1.5	Loss	2	q14.3	3504.087	176	40	HS6ST1, LOC389033, LOC100131320, RAB6C, LOC440905, POTEF, CCDC74B-AS1, CCDC74B, SMPD4, MZT2B, TUBA3E, CCDC115, IMP4, PTPN18, LOC100216479, POTEI, CFC1B, TISP43, LOC646743, CFC1, POTEJ, CYP4F30P, GPR148, AMER3, ARHGEF4, FAM168B, PLEKHB2, POTEE, LOC440910, WTH3DI, LOC389043, LOC401010, RNU6-81P, TUBA3D, MZT2A, MIR4784, LOC150776, CCDC74A, POTEKP, C2orf27A	12	HS6ST1 (604846), RAB6C (612909), SMPD4 (610457), MZT2B (613450), CCDC115 (613734), IMP4 (612981), PTPN18 (606587), CFC1 (605194), ARHGEF4 (605216), POTEE (608914), MZT2A (613449), POTEKP (611266)	Cytoregions Not Set				false	arr[hg19] 2q14.3q21.2(128,999,262-132,503,349)x1-2	chr2:128999262-132503349
true	F16001097.OSCHP	1.5	Loss	2	q33.3	292.849	35	5	CREB1, METTL21A, CCNYL1, MIR4775, FZD5	3	CREB1 (123810), METTL21A (615257), FZD5 (601723)	Cytoregions Not Set				false	arr[hg19] 2q33.3(208,373,266-208,666,115)x1-2	chr2:208373266-208666115
true	F16001097.OSCHP	1.5	Loss	2	q37.3	266.619	19	4	MLPH, PRLH, RAB17, LRRFIP1	4	MLPH (606526), PRLH (602663), RAB17 (602206), LRRFIP1 (603256)	Cytoregions Not Set				false	arr[hg19] 2q37.3(238,356,794-238,623,413)x1-2	chr2:238356794-238623413
true	F16001097.OSCHP	1.5	Loss	3	q27.1	281.944	18	2	EPHB3, MAGEF1	2	EPHB3 (601839), MAGEF1 (609267)	Cytoregions Not Set				false	arr[hg19] 3q27.1(184,217,676-184,499,620)x1-2	chr3:184217676-184499620
true	F16001097.OSCHP	1.5	Loss	3	q29	464.003	31	3	LOC100507391, XXYLT1, XXYLT1-AS2	1	XXYLT1 (614552)	Cytoregions Not Set				false	arr[hg19] 3q29(194,470,631-194,934,634)x1-2	chr3:194470631-194934634
true	F16001097.OSCHP	1.5	Loss	4	q21.3	134.957	22	3	C4orf36, LOC100506746, AFF1	1	AFF1 (159557)	Cytoregions Not Set				false	arr[hg19] 4q21.3(87,800,576-87,935,533)x1-2	chr4:87800576-87935533
true	F16001097.OSCHP	1.5	Loss	4	q35.1	5497.355	418	34	CASP3, CCDC111, MLF1IP, ACSL1, SLED1, LOC731424, MIR3945, LOC100506229, HELT, SLC25A4, KIAA1430, SNX25, LRP2BP, ANKRD37, UFSP2, C4orf47, CCDC110, PDLIM3, SORBS2, TLR3, FAM149A, FLJ38576, CYP4V2, KLKB1, F11, LOC285441, MTNR1A, FAT1, LOC339975, ZFP42, TRIML2, TRIML1, LOC401164, FRG1	15	CASP3 (600636), MLF1IP (611511), ACSL1 (152425), SLC25A4 (103220), UFSP2 (611482), CCDC110 (609488), PDLIM3 (605889), TLR3 (603029), CYP4V2 (608614), KLKB1 (229000), F11 (264900), MTNR1A (600665), FAT1 (600976), ZFP42 (614572), FRG1 (601278)	Cytoregions Not Set				false	arr[hg19] 4q35.1q35.2(185,418,295-190,915,650)x1-2	chr4:185418295-190915650
true	F16001097.OSCHP	1.5	Loss	5	p15.33	289.259	19	0		0		Cytoregions Not Set				false	arr[hg19] 5p15.33(2,399,338-2,688,597)x1-2	chr5:2399338-2688597
true	F16001097.OSCHP	1.5	Loss	5	p12	281.149	21	4	C5orf34, PAIP1, LOC100652772, NNT	2	PAIP1 (605184), NNT (607878)	Cytoregions Not Set				false	arr[hg19] 5p12(43,504,747-43,785,896)x1-2	chr5:43504747-43785896
true	F16001097.OSCHP	1.5	Loss	5	q31.1	398.585	32	4	AFF4, ZCCHC10, HSPA4, FSTL4	2	AFF4 (604417), HSPA4 (601113)	Cytoregions Not Set				false	arr[hg19] 5q31.1(132,284,250-132,682,835)x1-2	chr5:132284250-132682835
true	F16001097.OSCHP	1.5	Loss	5	q35.1	5276.28	434	34	KCNIP1, KCNMB1, GABRP, RANBP17, TLX3, MIR3912, NPM1, FGF18, FBXW11, STK10, EFCAB9, UBTD2, SH3PXD2B, NEURL1B, DUSP1, ERGIC1, LOC100268168, RPL26L1, ATP6V0E1, SNORA74B, CREBRF, BNIP1, NKX2-5, STC2, LOC285593, BOD1, CPEB4, C5orf47, HMP19, MSX2, MIR4634, FLJ16171, DRD1, SFXN1	20	KCNIP1 (604660), KCNMB1 (603951), GABRP (602729), RANBP17 (606141), TLX3 (604640), NPM1 (164040), FGF18 (603726), FBXW11 (605651), STK10 (603919), UBTD2 (610174), SH3PXD2B (613293), DUSP1 (600714), ATP6V0E1 (603931), SNORA74B (611331), BNIP1 (603291), NKX2-5 (600584), STC2 (603665), CPEB4 (610607), MSX2 (123101), DRD1 (126449)	Cytoregions Not Set				false	arr[hg19] 5q35.1q35.2(169,792,308-175,068,588)x1-2	chr5:169792308-175068588
true	F16001097.OSCHP	1.5	Loss	5	q35.3	1098.086	88	24	RASGEF1C, MAPK9, GFPT2, CNOT6, SCGB3A1, FLT4, OR2Y1, MGAT1, HEIH, LINC00847, ZFP62, BTNL8, BTNL3, BTNL9, OR2V1, OR2V2, TRIM7, MIR4638, TRIM41, GNB2L1, SNORD96A, SNORD95, TRIM52, LOC100507602	11	MAPK9 (602896), GFPT2 (603865), CNOT6 (608951), SCGB3A1 (606500), FLT4 (136352), MGAT1 (160995), ZFP62 (610281), BTNL3 (606192), TRIM7 (609315), TRIM41 (610530), GNB2L1 (176981)	Cytoregions Not Set				false	arr[hg19] 5q35.3(179,600,226-180,698,312)x1-2	chr5:179600226-180698312
true	F16001097.OSCHP	1.5	Loss	6	p25.3	748.742	74	4	DUSP22, IRF4, EXOC2, HUS1B	2	IRF4 (601900), HUS1B (609713)	Cytoregions Not Set				false	arr[hg19] 6p25.3(204,908-953,650)x1-2	chr6:204908-953650
true	F16001097.OSCHP	1.5	Loss	6	p21.31	879.623	70	18	FANCE, RPL10A, TEAD3, TULP1, FKBP5, MIR5690, LOC285847, ARMC12, CLPSL2, CLPSL1, CLPS, LHFPL5, SRPK1, SLC26A8, MAPK14, MAPK13, BRPF3, PNPLA1	11	FANCE (613976), TEAD3 (603170), TULP1 (602280), FKBP5 (602623), CLPS (120105), LHFPL5 (609427), SRPK1 (601939), SLC26A8 (608480), MAPK14 (600289), MAPK13 (602899), PNPLA1 (612121)	Cytoregions Not Set				false	arr[hg19] 6p21.31(35,397,126-36,276,749)x1-2	chr6:35397126-36276749
true	F16001097.OSCHP	1.5	Loss	6	p21.1	286.519	20	2	NCR2, FOXP4	2	NCR2 (604531), FOXP4 (608924)	Cytoregions Not Set				false	arr[hg19] 6p21.1(41,275,790-41,562,309)x1-2	chr6:41275790-41562309
true	F16001097.OSCHP	1.5	Loss	6	q15	167.044	45	4	GABRR2, UBE2J1, RRAGD, ANKRD6	3	GABRR2 (137162), RRAGD (608268), ANKRD6 (610583)	Cytoregions Not Set				false	arr[hg19] 6q15(89,980,082-90,147,126)x1-2	chr6:89980082-90147126
true	F16001097.OSCHP	1.5	Loss	6	q25.3	1784.627	196	23	SOD2, WTAP, LOC100129518, ACAT2, TCP1, SNORA20, SNORA29, MRPL18, PNLDC1, MAS1, IGF2R, AIRN, LOC729603, SLC22A1, SLC22A2, SLC22A3, LPAL2, LPA, PLG, MAP3K4, AGPAT4, AGPAT4-IT1, PARK2	17	SOD2 (147460), WTAP (605442), ACAT2 (100678), TCP1 (186980), MRPL18 (611831), MAS1 (165180), IGF2R (147280), AIRN (604893), SLC22A1 (602607), SLC22A2 (602608), SLC22A3 (604842), LPAL2 (611682), LPA (152200), PLG (173350), MAP3K4 (602425), AGPAT4 (614795), PARK2 (602544)	Cytoregions Not Set				false	arr[hg19] 6q25.3q26(160,071,158-161,855,785)x1-2	chr6:160071158-161855785
true	F16001097.OSCHP	1.5	Loss	6	q26	5363.804	390	30	PARK2, PACRG, PACRG-AS1, DKFZp451B082, CAHM, QKI, C6orf118, PDE10A, LINC00473, LINC00602, T, PRR18, SFT2D1, LOC100289495, MPC1, RPS6KA2, RPS6KA2-IT1, MIR1913, RNASET2, MIR3939, FGFR1OP, CCR6, GPR31, TCP10L2, UNC93A, TTLL2, TCP10, C6orf123, MLLT4-AS1, MLLT4	14	PARK2 (602544), PACRG (608427), QKI (609590), PDE10A (610652), T (601397), MPC1 (614738), RPS6KA2 (601685), RNASET2 (612944), FGFR1OP (605392), CCR6 (601835), GPR31 (602043), UNC93A (607995), TCP10 (187020), MLLT4 (159559)	Cytoregions Not Set				false	arr[hg19] 6q26q27(162,876,745-168,240,549)x1-2	chr6:162876745-168240549
true	F16001097.OSCHP	1.5	Loss	6	q27	2556.9	168	21	MLLT4, HGC6.3, KIF25, FRMD1, DACT2, SMOC2, THBS2, WDR27, C6orf120, PHF10, TCTE3, C6orf70, LINC00242, LINC00574, LOC154449, DLL1, FAM120B, MIR4644, PSMB1, TBP, PDCD2	12	MLLT4 (159559), KIF25 (603815), DACT2 (608966), SMOC2 (607223), THBS2 (188061), PHF10 (613069), TCTE3 (186977), DLL1 (606582), FAM120B (612266), PSMB1 (602017), TBP (600075), PDCD2 (600866)	Cytoregions Not Set				false	arr[hg19] 6q27(168,356,151-170,913,051)x1-2	chr6:168356151-170913051
true	F16001097.OSCHP	1.5	Loss	7	p11.2	117.637	169	1	EGFR	1	EGFR (131550)	Cytoregions Not Set				false	arr[hg19] 7p11.2(55,097,144-55,214,781)x1-2	chr7:55097144-55214781
true	F16001097.OSCHP	1.5	Loss	7	q11.1	5395.576	264	37	ZNF733P, LOC100287704, LOC100287834, MIR4283-2, MIR4283-1, LOC100506050, ZNF727, ZNF735, ZNF679, ZNF736, LOC649395, ZNF680, LOC100128885, LOC641746, ZNF107, ZNF138, ZNF273, ZNF117, ERV3-1, CCT6P3, ZNF92, LOC441242, INTS4L2, CCT6P1, SNORA22, VKORC1L1, GUSB, ASL, CRCP, TPST1, LINC00174, LOC493754, KCTD7, RABGEF1, GTF2IRD1P1, TMEM248, SBDS	14	ZNF107 (603989), ZNF138 (604080), ZNF273 (604756), ZNF117 (194624), ERV3-1 (131170), ZNF92 (603974), VKORC1L1 (608838), GUSB (611499), ASL (608310), CRCP (606121), TPST1 (603125), KCTD7 (611725), RABGEF1 (609700), SBDS (607444)	Cytoregions Not Set				false	arr[hg19] 7q11.1q11.21(61,064,517-66,460,093)x1-2	chr7:61064517-66460093
