Use In Export	File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
true	H18003947.OSCHP	2.67	Gain	19	p13.11	268.975	32	9	UNC13A, MAP1S, FCHO1, B3GNT3, INSL3, JAK3, RPL18A, SNORA68, SLC5A5	8	UNC13A (609894), MAP1S (607573), FCHO1 (613437), B3GNT3 (605863), INSL3 (146738), JAK3 (600173), RPL18A (604178), SLC5A5 (601843)	Cytoregions Not Set				false	arr[hg19] 19p13.11(17,757,819-18,026,794)x2-3	chr19:17757819-18026794
true	H18003947.OSCHP	2.67	Gain	6	p23	266.634	20	1	JARID2	1	JARID2 (601594)	Cytoregions Not Set				false	arr[hg19] 6p23p22.3(15,145,431-15,412,065)x2-3	chr6:15145431-15412065
true	H18003947.OSCHP	2.67	Gain	22	q12.1	264.774	19	0		0		Cytoregions Not Set				false	arr[hg19] 22q12.1(27,172,004-27,436,778)x2-3	chr22:27172004-27436778
true	H18003947.OSCHP	2.67	Gain	3	p14.1	259.528	19	1	SUCLG2	1	SUCLG2 (603922)	Cytoregions Not Set				false	arr[hg19] 3p14.1(67,596,813-67,856,341)x2-3	chr3:67596813-67856341
true	H18003947.OSCHP	2.67	Gain	6	q16.1	256.672	18	0		0		Cytoregions Not Set				false	arr[hg19] 6q16.1(98,975,809-99,232,481)x2-3	chr6:98975809-99232481
true	H18003947.OSCHP	2.67	Gain	12	q23.1	255.126	18	3	NR1H4, GAS2L3, ANO4	2	NR1H4 (603826), ANO4 (610111)	Cytoregions Not Set				false	arr[hg19] 12q23.1(100,948,514-101,203,640)x2-3	chr12:100948514-101203640
true	H18003947.OSCHP	2.67	Gain	6	p12.1	246.424	18	2	MLIP, TINAG	2	MLIP (614106), TINAG (606749)	Cytoregions Not Set				false	arr[hg19] 6p12.1(53,939,723-54,186,147)x2-3	chr6:53939723-54186147
true	H18003947.OSCHP	2.67	Gain	20	p12.3	245.678	18	1	BMP2	1	BMP2 (112261)	Cytoregions Not Set				false	arr[hg19] 20p12.3(6,724,836-6,970,514)x2-3	chr20:6724836-6970514
true	H18003947.OSCHP	2.67	Gain	15	q22.2	237.671	19	1	FOXB1	0		Cytoregions Not Set				false	arr[hg19] 15q22.2(60,250,099-60,487,770)x2-3	chr15:60250099-60487770
true	H18003947.OSCHP	2.67	Gain	10	q21.3	231.485	18	4	JMJD1C, MIR1296, JMJD1C-AS1, REEP3	2	JMJD1C (604503), REEP3 (609348)	Cytoregions Not Set				false	arr[hg19] 10q21.3(65,071,214-65,302,699)x2-3	chr10:65071214-65302699
true	H18003947.OSCHP	2.67	Gain	1	p22.3	228.055	18	2	ZNHIT6, COL24A1	1	COL24A1 (610025)	Cytoregions Not Set				false	arr[hg19] 1p22.3(86,050,699-86,278,754)x2-3	chr1:86050699-86278754
true	H18003947.OSCHP	2.67	Gain	6	q12	223.573	18	0		0		Cytoregions Not Set				false	arr[hg19] 6q12(67,188,305-67,411,878)x2-3	chr6:67188305-67411878
true	H18003947.OSCHP	2.67	Gain	12	p12.2	147.149	19	1	LOC100506393	0		Cytoregions Not Set				false	arr[hg19] 12p12.2(20,247,539-20,394,688)x2-3	chr12:20247539-20394688
true	H18003947.OSCHP	2.33	Gain	12	p12.1	60618.382	4706	503	SOX5, LINC00477, BCAT1, C12orf77, LRMP, CASC1, LYRM5, KRAS, IFLTD1, MIR4302, RASSF8-AS1, RASSF8, BHLHE41, SSPN, ITPR2, ASUN, FGFR1OP2, TM7SF3, MED21, C12orf71, STK38L, ARNTL2, SMCO2, PPFIBP1, REP15, MRPS35, MANSC4, KLHL42, PTHLH, CCDC91, FAR2, ERGIC2, OVCH1-AS1, OVCH1, TMTC1, IPO8, CAPRIN2, LINC00941, TSPAN11, DDX11-AS1, DDX11, FAM60A, FLJ13224, DENND5B, DENND5B-AS1, METTL20, AMN1, H3F3C, KIAA1551, RNU6-78P, BICD1, FGD4, DNM1L, YARS2, PKP2, SYT10, ALG10, ALG10B, CPNE8, KIF21A, ABCD2, C12orf40, SLC2A13, LRRK2, CNTN1, PDZRN4, GXYLT1, YAF2, ZCRB1, PPHLN1, PRICKLE1, ADAMTS20, PUS7L, IRAK4, TWF1, TMEM117, NELL2, DBX2, RACGAP1P, PLEKHA8P1, RNY5, ANO6, LINC00938, ARID2, SCAF11, SLC38A1, SLC38A2, SLC38A4, AMIGO2, MIR4698, PCED1B-AS1, PCED1B, RPAP3, ENDOU, RAPGEF3, SLC48A1, HDAC7, VDR, TMEM106C, COL2A1, SENP1, PFKM, ASB8, C12orf68, OR10AD1, H1FNT, ZNF641, ANP32D, C12orf54, OR8S1, LALBA, KANSL2, SNORA34, MIR1291, SNORA2A, SNORA2B, CCNT1, LINC00935, ADCY6, MIR4701, CACNB3, DDX23, RND1, CCDC65, FKBP11, ARF3, WNT10B, WNT1, DDN, PRKAG1, KMT2D, RHEBL1, DHH, LMBR1L, TUBA1B, TUBA1A, TUBA1C, PRPH, TROAP, C1QL4, DNAJC22, SPATS2, LOC100335030, KCNH3, MCRS1, FAM186B, PRPF40B, FMNL3, TMBIM6, NCKAP5L, BCDIN3D-AS1, BCDIN3D, FAIM2, LOC283332, AQP2, AQP5, AQP6, RACGAP1, ASIC1, SMARCD1, GPD1, COX14, CERS5, LIMA1, MIR1293, FAM186A, LARP4, DIP2B, ATF1, TMPRSS12, METTL7A, HIGD1C, SLC11A2, LETMD1, CSRNP2, TFCP2, POU6F1, DAZAP2, SMAGP, BIN2, CELA1, GALNT6, SLC4A8, SCN8A, FIGNL2, ANKRD33, ACVRL1, ACVR1B, GRASP, NR4A1, C12orf44, KRT80, LOC283403, LINC00592, KRT7, KRT81, KRT86, KRT83, KRT85, KRT84, KRT82, KRT75, KRT6B, KRT6C, KRT6A, KRT5, KRT71, KRT74, KRT72, KRT73, KRT2, KRT1, KRT77, KRT76, KRT3, KRT4, KRT79, KRT78, KRT8, KRT18, EIF4B, LOC283335, TENC1, SPRYD3, IGFBP6, SOAT2, CSAD, ZNF740, ITGB7, RARG, MFSD5, ESPL1, PFDN5, C12orf10, AAAS, SP7, SP1, AMHR2, PRR13, PCBP2, MAP3K12, TARBP2, NPFF, ATF7, LOC100652999, ATP5G2, CALCOCO1, HOXC-AS5, HOXC13, HOXC12, HOTAIR, HOXC11, HOXC10, MIR196A2, HOXC9, HOXC8, HOXC6, HOXC5, HOXC4, MIR615, FLJ12825, LOC100240735, LOC100240734, LOC400043, SMUG1, CBX5, MIR3198-2, HNRNPA1, HNRNPA1P10, NFE2, COPZ1, MIR148B, GPR84, ZNF385A, ITGA5, GTSF1, NCKAP1L, PDE1B, PPP1R1A, GLYCAM1, LACRT, DCD, MUCL1, TESPA1, NEUROD4, OR9K2, OR10A7, OR6C74, OR6C6, OR6C1, OR6C3, OR6C75, OR6C65, OR6C76, OR6C2, OR6C70, OR6C68, OR6C4, OR2AP1, OR10P1, METTL7B, ITGA7, BLOC1S1, BLOC1S1-RDH5, RDH5, CD63, GDF11, SARNP, ORMDL2, DNAJC14, TMEM198B, MMP19, WIBG, DGKA, PMEL, CDK2, RAB5B, SUOX, IKZF4, RPS26, ERBB3, PA2G4, RPL41, ZC3H10, ESYT1, MYL6B, MYL6, SMARCC2, RNF41, NABP2, SLC39A5, ANKRD52, COQ10A, CS, CNPY2, PAN2, IL23A, STAT2, APOF, TIMELESS, MIP, SPRYD4, GLS2, RBMS2, BAZ2A, ATP5B, SNORD59B, SNORD59A, PTGES3, NACA, PRIM1, HSD17B6, SDR9C7, RDH16, GPR182, ZBTB39, TAC3, MYO1A, TMEM194A, NAB2, STAT6, LRP1, MIR1228, NXPH4, SHMT2, NDUFA4L2, STAC3, R3HDM2, INHBC, INHBE, GLI1, ARHGAP9, MARS, DDIT3, MBD6, DCTN2, KIF5A, PIP4K2C, DTX3, ARHGEF25, SLC26A10, B4GALNT1, OS9, AGAP2, AGAP2-AS1, TSPAN31, CDK4, MARCH9, CYP27B1, METTL1, METTL21B, TSFM, AVIL, CTDSP2, MIR26A2, LOC100506844, XRCC6BP1, LRIG3, SLC16A7, FAM19A2, USP15, MON2, C12orf61, MIRLET7I, PPM1H, AVPR1A, DPY19L2, TMEM5, SRGAP1, C12orf66, C12orf56, XPOT, TBK1, RASSF3, MIR548C, MIR548Z, GNS, TBC1D30, FLJ41278, WIF1, LEMD3, MSRB3, RPSAP52, HMGA2, LLPH, TMBIM4, IRAK3, HELB, GRIP1, CAND1, DYRK2, IFNG, IL26, IL22, MDM1, RAP1B, SNORA70G, LOC100507250, NUP107, SLC35E3, LOC100130075, MDM2, CPM, CPSF6, MIR1279, LYZ, YEATS4, FRS2, MIR3913-1, MIR3913-2, CCT2, LRRC10, BEST3, RAB3IP, CNOT2, KCNMB4, PTPRB, PTPRR, TSPAN8, LGR5, ZFC3H1, THAP2, TMEM19, RAB21, TBC1D15, MRS2P2, TPH2, TRHDE-AS1, TRHDE, LOC100507377, ATXN7L3B, KCNC2, CAPS2, GLIPR1L1, GLIPR1L2, GLIPR1, KRR1, PHLDA1, NAP1L1, BBS10, OSBPL8, ZDHHC17, CSRP2, E2F7, NAV3, SYT1, MIR1252, MIR5692B, PAWR, PPP1R12A, OTOGL, PTPRQ, MYF6, MYF5, LIN7A, MIR617, MIR618, ACSS3, MIR4699, PPFIA2, CCDC59, METTL25, TMTC2	329	SOX5 (604975), BCAT1 (113520), LRMP (602003), KRAS (190070), RASSF8 (608231), BHLHE41 (606200), SSPN (601599), ITPR2 (600144), ASUN (615079), FGFR1OP2 (608858), TM7SF3 (605181), MED21 (603800), ARNTL2 (614517), PPFIBP1 (603141), REP15 (610848), MRPS35 (611995), PTHLH (168470), ERGIC2 (612236), IPO8 (605600), CAPRIN2 (610375), DDX11 (601150), FAM60A (615027), METTL20 (615256), BICD1 (602204), FGD4 (611104), DNM1L (603850), YARS2 (610957), PKP2 (602861), ALG10 (603313), KIF21A (608283), ABCD2 (601081), SLC2A13 (611036), LRRK2 (609007), CNTN1 (600016), PDZRN4 (609730), GXYLT1 (613321), YAF2 (607534), ZCRB1 (610750), PPHLN1 (608150), PRICKLE1 (608500), ADAMTS20 (611681), IRAK4 (606883), TWF1 (610932), NELL2 (602320), RNY5 (601824), ANO6 (608663), ARID2 (609539), SCAF11 (603668), SLC38A1 (608490), SLC38A2 (605180), SLC38A4 (608065), RPAP3 (611477), ENDOU (606720), RAPGEF3 (606057), SLC48A1 (612187), HDAC7 (606542), VDR (601769), COL2A1 (120140), SENP1 (612157), PFKM (610681), ASB8 (615053), ZNF641 (613906), ANP32D (606878), LALBA (149750), CCNT1 (143055), ADCY6 (600294), CACNB3 (601958), DDX23 (612172), RND1 (609038), CCDC65 (611088), FKBP11 (610571), ARF3 (103190), WNT10B (601906), WNT1 (164820), DDN (610588), PRKAG1 (602742), KMT2D (602113), DHH (605423), LMBR1L (610007), TUBA1B (602530), TUBA1A (602529), PRPH (170710), TROAP (603872), C1QL4 (615229), SPATS2 (611667), KCNH3 (604527), MCRS1 (609504), TMBIM6 (600748), NCKAP5L (615104), FAIM2 (604306), AQP2 (107777), AQP5 (600442), AQP6 (601383), RACGAP1 (604980), ASIC1 (602866), SMARCD1 (601735), GPD1 (138420), COX14 (614478), LIMA1 (608364), DIP2B (611379), ATF1 (123803), SLC11A2 (600523), TFCP2 (189889), DAZAP2 (607431), BIN2 (605936), CELA1 (130120), GALNT6 (605148), SLC4A8 (605024), SCN8A (600702), ACVRL1 (601284), ACVR1B (601300), GRASP (612027), NR4A1 (139139), C12orf44 (615089), KRT80 (611161), KRT7 (148059), KRT81 (602153), KRT86 (601928), KRT83 (602765), KRT85 (602767), KRT84 (602766), KRT82 (601078), KRT75 (609025), KRT6B (148042), KRT6C (612315), KRT6A (148041), KRT5 (148040), KRT71 (608245), KRT74 (608248), KRT72 (608246), KRT73 (608247), KRT2 (600194), KRT1 (139350), KRT77 (611158), KRT3 (148043), KRT4 (123940), KRT79 (611160), KRT78 (611159), KRT8 (148060), KRT18 (148070), EIF4B (603928), TENC1 (607717), IGFBP6 (146735), SOAT2 (601311), ITGB7 (147559), RARG (180190), ESPL1 (604143), PFDN5 (604899), C12orf10 (611366), AAAS (605378), SP7 (606633), SP1 (189906), AMHR2 (600956), PRR13 (610459), PCBP2 (601210), MAP3K12 (600447), TARBP2 (605053), NPFF (604643), ATF7 (606371), ATP5G2 (603193), HOXC13 (142976), HOXC12 (142975), HOTAIR (611400), HOXC11 (605559), HOXC10 (605560), MIR196A2 (609687), HOXC9 (142971), HOXC8 (142970), HOXC6 (142972), HOXC5 (142973), HOXC4 (142974), SMUG1 (607753), CBX5 (604478), HNRNPA1 (164017), NFE2 (601490), MIR148B (613787), GPR84 (606383), ZNF385A (609124), ITGA5 (135620), NCKAP1L (141180), PDE1B (171891), PPP1R1A (613246), LACRT (607360), DCD (606634), MUCL1 (610857), NEUROD4 (611635), ITGA7 (600536), BLOC1S1 (601444), RDH5 (601617), CD63 (155740), GDF11 (603936), SARNP (610049), ORMDL2 (610074), DNAJC14 (606092), MMP19 (601807), DGKA (125855), PMEL (155550), CDK2 (116953), RAB5B (179514), SUOX (606887), IKZF4 (606239), RPS26 (603701), ERBB3 (190151), PA2G4 (602145), RPL41 (613315), MYL6B (609930), MYL6 (609931), SMARCC2 (601734), NABP2 (612104), SLC39A5 (608730), CS (118950), CNPY2 (605861), IL23A (605580), STAT2 (600556), TIMELESS (603887), MIP (154050), GLS2 (606365), RBMS2 (602387), BAZ2A (605682), ATP5B (102910), PTGES3 (607061), NACA (601234), PRIM1 (176635), HSD17B6 (606623), SDR9C7 (609769), GPR182 (605307), TAC3 (162330), MYO1A (601478), NAB2 (602381), STAT6 (601512), LRP1 (107770), NXPH4 (604637), SHMT2 (138450), INHBC (601233), INHBE (612031), GLI1 (165220), ARHGAP9 (610576), MARS (156560), DDIT3 (126337), DCTN2 (607376), KIF5A (602821), DTX3 (613142), ARHGEF25 (610215), B4GALNT1 (601873), OS9 (609677), AGAP2 (605476), TSPAN31 (181035), CDK4 (123829), MARCH9 (613336), CYP27B1 (609506), METTL1 (604466), METTL21B (615258), TSFM (604723), AVIL (613397), CTDSP2 (608711), MIR26A2 (613057), LRIG3 (608870), SLC16A7 (603654), USP15 (604731), MIRLET7I (612148), AVPR1A (600821), DPY19L2 (613893), TMEM5 (605862), SRGAP1 (606523), XPOT (603180), TBK1 (604834), RASSF3 (607019), GNS (607664), TBC1D30 (615077), WIF1 (605186), LEMD3 (607844), MSRB3 (613719), HMGA2 (600698), IRAK3 (604459), HELB (614539), GRIP1 (604597), CAND1 (607727), DYRK2 (603496), IFNG (147570), IL26 (605679), IL22 (605330), MDM1 (613813), RAP1B (179530), NUP107 (607617), MDM2 (164785), CPM (114860), CPSF6 (604979), LYZ (153450), YEATS4 (602116), FRS2 (607743), CCT2 (605139), LRRC10 (610846), BEST3 (607337), RAB3IP (608686), CNOT2 (604909), KCNMB4 (605223), PTPRB (176882), PTPRR (602853), TSPAN8 (600769), LGR5 (606667), THAP2 (612531), RAB21 (612398), TBC1D15 (612662), TPH2 (607478), TRHDE (606950), KCNC2 (176256), CAPS2 (607724), GLIPR1L1 (610395), GLIPR1L2 (610394), GLIPR1 (602692), KRR1 (612817), PHLDA1 (605335), NAP1L1 (164060), BBS10 (610148), OSBPL8 (606736), ZDHHC17 (607799), CSRP2 (601871), E2F7 (612046), NAV3 (611629), SYT1 (185605), PAWR (601936), PPP1R12A (602021), OTOGL (614925), PTPRQ (603317), MYF6 (159991), MYF5 (159990), LIN7A (603380), ACSS3 (614356), PPFIA2 (603143)	Cytoregions Not Set				false	arr[hg19] 12p12.1q21.31(24,402,350-85,020,732)x2-3	chr12:24402350-85020732
true	H18003947.OSCHP	2.33	Gain	11	p14.2	38894.396	2498	469	ANO3, MUC15, SLC5A12, FIBIN, BBOX1, CCDC34, LGR4, LIN7C, BDNF-AS, LINC00678, BDNF, KIF18A, MIR610, METTL15, KCNA4, FSHB, ARL14EP, MPPED2, DCDC5, DCDC1, DNAJC24, IMMP1L, ELP4, PAX6, DKFZp686K1684, RCN1, WT1, WT1-AS, EIF3M, CCDC73, PRRG4, QSER1, DEPDC7, TCP11L1, LINC00294, CSTF3, CSTF3-AS1, HIPK3, KIAA1549L, C11orf91, CD59, FBXO3, LMO2, CAPRIN1, NAT10, ABTB2, CAT, ELF5, EHF, APIP, PDHX, MIR1343, CD44, SLC1A2, PAMR1, FJX1, TRIM44, LDLRAD3, MIR3973, COMMD9, PRR5L, TRAF6, RAG1, RAG2, C11orf74, LRRC4C, LOC100507205, HNRNPKP3, API5, TTC17, MIR670, MIR129-2, HSD17B12, ALKBH3, SEC14L1P1, ALKBH3-AS1, C11orf96, ACCSL, ACCS, EXT2, ALX4, CD82, TSPAN18, TP53I11, LOC221122, PRDM11, SYT13, CHST1, LOC100507384, DKFZp779M0652, SLC35C1, CRY2, MAPK8IP1, C11orf94, PEX16, GYLTL1B, PHF21A, CREB3L1, DGKZ, MIR4688, MDK, CHRM4, AMBRA1, MIR3160-1, MIR3160-2, HARBI1, ATG13, ARHGAP1, ZNF408, F2, CKAP5, MIR5582, SNORD67, LRP4-AS1, LRP4, C11orf49, ARFGAP2, PACSIN3, DDB2, ACP2, NR1H3, MADD, MYBPC3, SPI1, SLC39A13, PSMC3, RAPSN, CELF1, PTPMT1, KBTBD4, NDUFS3, FAM180B, C1QTNF4, MTCH2, AGBL2, FNBP4, NUP160, PTPRJ, OR4B1, OR4X2, OR4X1, OR4S1, OR4C3, OR4C45, OR4A47, TRIM49B, TRIM64C, FOLH1, LOC440040, OR4C13, OR4C12, LOC441601, LOC646813, OR4A5, OR4C46, TRIM48, TRIM51HP, OR4A16, OR4A15, OR4C15, OR4C16, OR4C11, OR4P4, OR4S2, OR4C6, OR5D13, OR5D14, OR5L1, OR5D18, OR5L2, OR5D16, TRIM51, OR5W2, OR5I1, OR10AG1, OR7E5P, OR5F1, OR5AS1, OR8I2, OR8H2, OR8H3, OR8J3, OR8K5, OR5J2, OR5T2, OR5T3, OR5T1, OR8H1, OR8K3, OR8K1, OR8J1, OR8U8, OR8U1, OR5R1, OR5M9, OR5M3, OR5M8, OR5M11, OR5M10, OR5M1, OR5AP2, OR5AR1, OR9G1, OR9G9, OR9G4, OR5AK2, OR5AK4P, LRRC55, APLNR, TNKS1BP1, SSRP1, P2RX3, PRG3, PRG2, SLC43A3, RTN4RL2, SLC43A1, TIMM10, SMTNL1, UBE2L6, SERPING1, MIR130A, YPEL4, CLP1, ZDHHC5, MED19, TMX2, TMX2-CTNND1, C11orf31, BTBD18, CTNND1, OR9Q1, OR6Q1, OR9I1, OR9Q2, OR1S2, OR1S1, OR10Q1, OR10W1, OR5B17, OR5B3, OR5B2, OR5B12, OR5B21, LPXN, ZFP91, ZFP91-CNTF, CNTF, GLYAT, GLYATL2, GLYATL1, LOC283194, FAM111B, FAM111A, DTX4, MPEG1, OR5AN1, OR5A2, OR5A1, OR4D6, OR4D10, OR4D11, OR4D9, OSBP, MIR3162, PATL1, OR10V1, OR10V2P, STX3, MRPL16, GIF, TCN1, PLAC1L, MS4A3, MS4A2, MS4A6A, MS4A4A, MS4A6E, MS4A7, MS4A14, MS4A5, MS4A1, MS4A12, MS4A13, LINC00301, MS4A8, MS4A15, MS4A10, CCDC86, PTGDR2, ZP1, PRPF19, TMEM109, TMEM132A, SLC15A3, CD6, CD5, VPS37C, PGA3, PGA4, PGA5, VWCE, DDB1, DAK, CYB561A3, TMEM138, TMEM216, CPSF7, SDHAF2, PPP1R32, MIR4488, LRRC10B, SYT7, RPLP0P2, DAGLA, MYRF, DKFZP434K028, TMEM258, MIR611, FEN1, FADS1, MIR1908, FADS2, FADS3, RAB3IL1, BEST1, FTH1, INCENP, SCGB1D1, SCGB2A1, SCGB1D2, SCGB2A2, SCGB1D4, ASRGL1, SCGB1A1, AHNAK, EEF1G, MIR3654, TUT1, MTA2, EML3, ROM1, B3GAT3, GANAB, INTS5, C11orf48, METTL12, SNORA57, C11orf83, UBXN1, LRRN4CL, BSCL2, HNRNPUL2-BSCL2, GNG3, HNRNPUL2, TTC9C, ZBTB3, POLR2G, TAF6L, TMEM179B, TMEM223, NXF1, STX5, WDR74, SNHG1, SNORD22, SNORD31, SNORD30, SNORD29, SNORD28, SNORD27, SNORD26, SNORD25, SLC3A2, CHRM1, SLC22A6, SLC22A8, SLC22A24, SLC22A25, MIR3680-2, MIR3680-1, SLC22A10, SLC22A9, HRASLS5, LGALS12, RARRES3, HRASLS2, PLA2G16, ATL3, RTN3, C11orf95, C11orf84, MARK2, RCOR2, NAA40, COX8A, OTUB1, MACROD1, FLRT1, STIP1, FERMT3, TRPT1, NUDT22, DNAJC4, VEGFB, FKBP2, PPP1R14B, PLCB3, BAD, GPR137, KCNK4, TEX40, ESRRA, TRMT112, PRDX5, CCDC88B, RPS6KA4, MIR1237, LOC100996455, SLC22A11, SLC22A12, NRXN2, RASGRP2, PYGM, SF1, MAP4K2, MEN1, CDC42BPG, EHD1, MIR192, MIR194-2, ATG2A, PPP2R5B, GPHA2, C11orf85, BATF2, ARL2, ARL2-SNX15, SNX15, SAC3D1, NAALADL1, CDCA5, ZFPL1, LOC100130348, VPS51, TM7SF2, ZNHIT2, FAU, MRPL49, SYVN1, SPDYC, CAPN1, SLC22A20, POLA2, CDC42EP2, DPF2, TIGD3, SLC25A45, FRMD8, NEAT1, MIR612, MALAT1, MIR548AR, SCYL1, LTBP3, SSSCA1-AS1, SSSCA1, FAM89B, EHBP1L1	268	ANO3 (610110), MUC15 (608566), SLC5A12 (612455), BBOX1 (603312), CCDC34 (612324), LGR4 (606666), LIN7C (612332), BDNF-AS (611468), BDNF (113505), KIF18A (611271), MIR610 (612330), KCNA4 (176266), FSHB (136530), ARL14EP (612295), MPPED2 (600911), DCDC5 (612321), DCDC1 (608062), DNAJC24 (611072), IMMP1L (612323), ELP4 (606985), PAX6 (607108), RCN1 (602735), WT1 (607102), WT1-AS (607899), EIF3M (609641), CCDC73 (612328), PRRG4 (611690), DEPDC7 (612294), LINC00294 (612296), CSTF3 (600367), HIPK3 (604424), KIAA1549L (612297), CD59 (107271), FBXO3 (609089), LMO2 (180385), CAPRIN1 (601178), NAT10 (609221), CAT (115500), ELF5 (605169), EHF (605439), APIP (612491), PDHX (608769), CD44 (107269), SLC1A2 (600300), FJX1 (612206), TRIM44 (612298), COMMD9 (612299), PRR5L (611728), TRAF6 (602355), RAG1 (179615), RAG2 (179616), LRRC4C (608817), API5 (609774), HSD17B12 (609574), ALKBH3 (610603), ACCS (608405), EXT2 (608210), ALX4 (605420), CD82 (600623), SYT13 (607716), CHST1 (603797), SLC35C1 (605881), CRY2 (603732), MAPK8IP1 (604641), PEX16 (603360), GYLTL1B (609709), PHF21A (608325), DGKZ (601441), MDK (162096), CHRM4 (118495), AMBRA1 (611359), HARBI1 (615086), ATG13 (615088), ARHGAP1 (602732), F2 (176930), CKAP5 (611142), LRP4 (604270), ARFGAP2 (606908), PACSIN3 (606513), DDB2 (600811), ACP2 (171650), NR1H3 (602423), MADD (603584), MYBPC3 (600958), SPI1 (165170), SLC39A13 (608735), PSMC3 (186852), RAPSN (601592), CELF1 (601074), PTPMT1 (609538), NDUFS3 (603846), C1QTNF4 (614911), MTCH2 (613221), FNBP4 (615265), NUP160 (607614), PTPRJ (600925), FOLH1 (600934), OR4C46 (614273), OR5I1 (608496), OR5F1 (608492), LRRC55 (615213), APLNR (600052), TNKS1BP1 (607104), SSRP1 (604328), P2RX3 (600843), PRG3 (606814), PRG2 (605601), RTN4RL2 (610462), SLC43A1 (603733), TIMM10 (602251), SMTNL1 (613664), UBE2L6 (603890), SERPING1 (606860), MIR130A (610175), YPEL4 (609725), CLP1 (608757), ZDHHC5 (614586), MED19 (612385), C11orf31 (607914), CTNND1 (601045), LPXN (605390), CNTF (118945), GLYAT (607424), GLYATL2 (614762), GLYATL1 (614761), FAM111A (615292), MPEG1 (610390), OSBP (167040), PATL1 (614660), STX3 (600876), MRPL16 (611829), GIF (609342), TCN1 (189905), MS4A3 (606498), MS4A2 (147138), MS4A6A (606548), MS4A4A (606547), MS4A6E (608402), MS4A7 (606502), MS4A5 (606499), MS4A1 (112210), MS4A12 (606550), MS4A8 (606549), MS4A10 (608403), CCDC86 (611293), PTGDR2 (604837), ZP1 (195000), PRPF19 (608330), SLC15A3 (610408), CD6 (186720), CD5 (153340), VPS37C (610038), PGA4 (169720), PGA5 (169730), VWCE (611115), DDB1 (600045), TMEM138 (614459), TMEM216 (613277), SDHAF2 (613019), SYT7 (604146), DAGLA (614015), MYRF (608329), FEN1 (600393), FADS1 (606148), FADS2 (606149), FADS3 (606150), BEST1 (607854), FTH1 (134770), INCENP (604411), SCGB1D1 (615060), SCGB2A1 (604398), SCGB1D2 (615061), SCGB2A2 (605562), SCGB1D4 (615062), ASRGL1 (609212), SCGB1A1 (192020), AHNAK (103390), EEF1G (130593), TUT1 (610641), MTA2 (603947), ROM1 (180721), B3GAT3 (606374), GANAB (104160), INTS5 (611349), BSCL2 (606158), GNG3 (608941), POLR2G (602013), TAF6L (602946), NXF1 (602647), STX5 (603189), SNHG1 (603222), SNORD22 (603223), SNORD31 (603230), SNORD30 (603229), SNORD29 (603228), SNORD28 (603227), SNORD27 (603226), SNORD26 (603225), SNORD25 (603224), SLC3A2 (158070), CHRM1 (118510), SLC22A6 (607582), SLC22A8 (607581), SLC22A24 (611698), SLC22A25 (610792), SLC22A10 (607580), SLC22A9 (607579), HRASLS5 (611474), LGALS12 (606096), RARRES3 (605092), HRASLS2 (613866), PLA2G16 (613867), ATL3 (609369), RTN3 (604249), MARK2 (600526), COX8A (123870), OTUB1 (608337), MACROD1 (610400), FLRT1 (604806), STIP1 (605063), FERMT3 (607901), TRPT1 (610470), DNAJC4 (604189), VEGFB (601398), FKBP2 (186946), PPP1R14B (601140), PLCB3 (600230), BAD (603167), KCNK4 (605720), ESRRA (601998), PRDX5 (606583), CCDC88B (611205), RPS6KA4 (603606), SLC22A11 (607097), SLC22A12 (607096), NRXN2 (600566), RASGRP2 (605577), PYGM (608455), SF1 (601516), MAP4K2 (603166), MEN1 (613733), CDC42BPG (613991), EHD1 (605888), MIR192 (610939), MIR194-2 (610941), PPP2R5B (601644), GPHA2 (609651), BATF2 (614983), ARL2 (601175), SNX15 (605964), NAALADL1 (602640), CDCA5 (609374), TM7SF2 (603414), ZNHIT2 (604575), FAU (134690), MRPL49 (606866), SYVN1 (608046), SPDYC (614030), CAPN1 (114220), SLC22A20 (611696), CDC42EP2 (606132), DPF2 (601671), SLC25A45 (610825), NEAT1 (612769), MALAT1 (607924), SCYL1 (607982), LTBP3 (602090), SSSCA1 (606044)	Cytoregions Not Set				false	arr[hg19] 11p14.2q13.1(26,459,754-65,354,150)x2-3	chr11:26459754-65354150
